,R1,R1,R1,R1,R1,R1,R1,R1,R1,R1,R2,R2,R2,R2,R2,R2,R2,R2,R2,R2,RL,RL,RL,RL,RL,RL,RL,RL,RL,RL,RLsum,RLsum,RLsum,RLsum,RLsum,RLsum,RLsum,RLsum,RLsum,RLsum
,1-2,1-3,1-4,1-5,2-3,2-4,2-5,3-4,3-5,4-5,1-2,1-3,1-4,1-5,2-3,2-4,2-5,3-4,3-5,4-5,1-2,1-3,1-4,1-5,2-3,2-4,2-5,3-4,3-5,4-5,1-2,1-3,1-4,1-5,2-3,2-4,2-5,3-4,3-5,4-5
paper_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP:04abdf6d039513f23e00e6686832cd4b950f1d75,0.2032967032967033,0.17983651226158037,0.30769230769230765,0.1534090909090909,0.3065693430656934,0.3875,0.32786885245901637,0.3312883435582822,0.35200000000000004,0.28378378378378377,0.05524861878453039,0.038356164383561646,0.04639175257731959,0.01714285714285714,0.04444444444444444,0.10126582278481013,0.049999999999999996,0.07453416149068322,0.08130081300813007,0.041095890410958895,0.12087912087912088,0.11444141689373295,0.14871794871794872,0.10227272727272728,0.20437956204379562,0.21250000000000002,0.2131147540983607,0.23312883435582823,0.20800000000000002,0.14864864864864866,0.12087912087912088,0.11444141689373295,0.14871794871794872,0.10227272727272728,0.20437956204379562,0.21250000000000002,0.2131147540983607,0.23312883435582823,0.20800000000000002,0.14864864864864866
SP:173177f78449ef09647670389b0ffba1e35db0ba,0.29838709677419356,0.39185750636132316,0.38977635782747605,0.30400000000000005,0.18305084745762712,0.38139534883720927,0.34210526315789475,0.31111111111111106,0.2222222222222222,0.31336405529953915,0.05691056910569107,0.09207161125319692,0.09003215434083602,0.07258064516129033,0.020477815699658702,0.09389671361502347,0.10666666666666667,0.08379888268156424,0.04067796610169491,0.07441860465116279,0.1935483870967742,0.20356234096692113,0.20447284345047922,0.144,0.11525423728813558,0.2232558139534884,0.15789473684210528,0.17777777777777778,0.12794612794612795,0.14746543778801846,0.1935483870967742,0.20356234096692113,0.20447284345047922,0.144,0.11525423728813558,0.2232558139534884,0.15789473684210528,0.17777777777777778,0.12794612794612795,0.14746543778801846
SP:45d0d17b384044473db2e2e164c56558044d2542,0.29545454545454547,0.28735632183908044,0.28708133971291866,0.32999999999999996,0.3925233644859813,0.29718875502008035,0.3416666666666667,0.242914979757085,0.3277310924369748,0.26373626373626374,0.022988505747126436,0.046511627906976744,0.03864734299516908,0.0707070707070707,0.07547169811320754,0.03238866396761133,0.025210084033613443,0.024489795918367346,0.025423728813559324,0.02952029520295203,0.13636363636363638,0.1839080459770115,0.12440191387559807,0.19000000000000003,0.2149532710280374,0.12048192771084339,0.16666666666666666,0.145748987854251,0.15966386554621848,0.13186813186813187,0.13636363636363638,0.1839080459770115,0.12440191387559807,0.19000000000000003,0.2149532710280374,0.12048192771084339,0.16666666666666666,0.145748987854251,0.15966386554621848,0.13186813186813187
SP:71bc23f11137956757268354ed02ac3799373323,0.3015075376884422,0.38297872340425526,0.33519553072625696,0.4158415841584158,0.3262411347517731,0.25757575757575757,0.3483870967741936,0.24793388429752067,0.3333333333333333,0.3111111111111111,0.010152284263959392,0.0967741935483871,0.04519774011299435,0.1,0.05755395683453237,0.015384615384615384,0.0392156862745098,0.01680672268907563,0.04225352112676056,0.0,0.1507537688442211,0.19148936170212763,0.1452513966480447,0.19801980198019803,0.21276595744680854,0.16666666666666669,0.16774193548387098,0.11570247933884298,0.20833333333333334,0.14814814814814814,0.1507537688442211,0.19148936170212763,0.1452513966480447,0.19801980198019803,0.21276595744680854,0.16666666666666669,0.16774193548387098,0.11570247933884298,0.20833333333333334,0.14814814814814814
SP:94f20c8d3fe45e4943690240a38f325fb377bf3a,0.1320754716981132,0.29999999999999993,0.16993464052287582,0.227027027027027,0.2695652173913043,0.35390946502057613,0.3054545454545454,0.3391812865497076,0.2955665024630542,0.3148148148148148,0.0,0.057971014492753624,0.0,0.02185792349726776,0.017543859649122806,0.06639004149377595,0.007326007326007327,0.02366863905325444,0.03980099502487563,0.028037383177570093,0.08490566037735849,0.1857142857142857,0.10457516339869281,0.1297297297297297,0.15652173913043477,0.1810699588477366,0.1309090909090909,0.18713450292397663,0.15763546798029557,0.17592592592592593,0.08490566037735849,0.1857142857142857,0.10457516339869281,0.1297297297297297,0.15652173913043477,0.1810699588477366,0.1309090909090909,0.18713450292397663,0.15763546798029557,0.17592592592592593
SP:98450ef54b363e5e68b19b7bc1327490d69825fa,0.33783783783783783,0.17708333333333331,0.3157894736842105,0.3164556962025316,0.26605504587155965,0.32704402515723274,0.31521739130434784,0.20689655172413793,0.31578947368421056,0.43786982248520706,0.0547945205479452,0.031578947368421054,0.015267175572519085,0.038461538461538464,0.037037037037037035,0.06369426751592357,0.06593406593406592,0.009950248756218905,0.02654867256637168,0.2754491017964072,0.1891891891891892,0.10416666666666667,0.19548872180451127,0.189873417721519,0.13761467889908258,0.22641509433962265,0.1739130434782609,0.13793103448275862,0.16666666666666666,0.378698224852071,0.1891891891891892,0.10416666666666667,0.19548872180451127,0.189873417721519,0.13761467889908258,0.22641509433962265,0.1739130434782609,0.13793103448275862,0.16666666666666666,0.378698224852071
SP:b4f4d7fa65a97351a51241ef5aca4f8315c35c5b,0.21176470588235294,0.2302158273381295,0.34328358208955223,0.18999999999999997,0.8268156424581006,0.32183908045977017,0.25,0.3356643356643357,0.2583732057416268,0.27450980392156865,0.02380952380952381,0.029197080291970802,0.0909090909090909,0.030303030303030304,0.8248587570621468,0.11627906976744186,0.058823529411764705,0.14184397163120566,0.0676328502415459,0.0693069306930693,0.1411764705882353,0.15827338129496404,0.22388059701492535,0.11999999999999998,0.8268156424581006,0.21839080459770113,0.14166666666666666,0.2517482517482517,0.16267942583732056,0.15686274509803924,0.1411764705882353,0.15827338129496404,0.22388059701492535,0.11999999999999998,0.8268156424581006,0.21839080459770113,0.14166666666666666,0.2517482517482517,0.16267942583732056,0.15686274509803924
SP:c1bfd8893b1f9e54afbe95410eae68f08eed1f9d,0.3423423423423424,0.3858267716535433,0.42,0.3659574468085106,0.30656934306569344,0.34545454545454546,0.3450980392156863,0.35714285714285715,0.3344947735191638,0.33476394849785407,0.08181818181818183,0.05555555555555555,0.11111111111111112,0.0686695278969957,0.058823529411764705,0.07339449541284404,0.0632411067193676,0.064,0.04912280701754385,0.051948051948051945,0.1801801801801802,0.18897637795275588,0.21,0.1702127659574468,0.22627737226277372,0.22727272727272727,0.18823529411764706,0.1904761904761905,0.15331010452961674,0.18884120171673818,0.1801801801801802,0.18897637795275588,0.21,0.1702127659574468,0.22627737226277372,0.22727272727272727,0.18823529411764706,0.1904761904761905,0.15331010452961674,0.18884120171673818
SP:f88a0263fe87db598ed9d3b537430324ee29ddf2,0.24193548387096778,0.326530612244898,0.2733812949640288,0.36363636363636365,0.273972602739726,0.2887700534759358,0.27210884353741494,0.2608695652173913,0.33057851239669417,0.2962962962962963,0.01639344262295082,0.020833333333333336,0.029197080291970802,0.10309278350515463,0.027777777777777776,0.02162162162162162,0.05517241379310345,0.03773584905660377,0.06722689075630252,0.075,0.16129032258064516,0.1836734693877551,0.17266187050359713,0.24242424242424243,0.17808219178082194,0.1711229946524064,0.1904761904761905,0.1739130434782609,0.19834710743801653,0.1851851851851852,0.16129032258064516,0.1836734693877551,0.17266187050359713,0.24242424242424243,0.17808219178082194,0.1711229946524064,0.1904761904761905,0.1739130434782609,0.19834710743801653,0.1851851851851852
SP:fbcb2bbd4ca1133e8ae2178e02d3a7393ec4e05d,0.3350785340314136,0.37614678899082565,0.2971428571428572,0.2754491017964072,0.5297297297297298,0.40845070422535207,0.3880597014925373,0.44970414201183423,0.3975155279503106,0.3220338983050847,0.031746031746031744,0.07407407407407408,0.057803468208092484,0.03636363636363636,0.17486338797814208,0.1285714285714286,0.12121212121212123,0.22754491017964074,0.13836477987421386,0.06896551724137931,0.2094240837696335,0.21100917431192662,0.17142857142857143,0.17964071856287428,0.38918918918918916,0.3098591549295774,0.25373134328358204,0.3195266272189349,0.2981366459627329,0.22033898305084743,0.2094240837696335,0.21100917431192662,0.17142857142857143,0.17964071856287428,0.38918918918918916,0.3098591549295774,0.25373134328358204,0.3195266272189349,0.2981366459627329,0.22033898305084743
